id,lat,lon,year_mon
3557,37.728445703,-122.390320661,2021-01
3558,37.716544345,-122.388673912,2021-06
3559,37.791351109,-122.432718939,2020-07
3560,37.750122647,-122.506214057,2023-06
3561,37.781537434,-122.40951834,2020-09
3562,37.78832457,-122.393911345,2022-06
3563,37.764373209,-122.41747849,2022-01
3564,37.764313726,-122.418552813,2021-08
3565,37.768656696,-122.420075901,2023-02
3566,37.743517101,-122.506356459,2020-01
3567,37.738504343,-122.495258659,2020-10
3568,37.7308431,-122.431783984,2024-11
3569,37.772128127,-122.422909157,2021-10
3570,37.774091304,-122.419997169,2022-07
3571,37.771722675,-122.393266192,2022-08
3572,37.760905265,-122.421432818,2021-06
3573,37.791351109,-122.432718939,2020-03
3574,37.772738909,-122.44833127,2021-05
3575,37.78832457,-122.393911345,2022-08
3576,37.754657329,-122.488255859,2020-09
3577,37.76422556,-122.434190551,2022-11
3578,37.768971267,-122.447989687,2020-12
3579,37.718810302,-122.483054791,2020-02
3580,37.754772185,-122.416421083,2020-11
3581,37.782635513,-122.414862827,2022-03
3582,37.781953655,-122.410041631,2020-02
3583,37.779106802,-122.431789183,2022-10
3584,37.774759785,-122.416457295,2024-06
3585,37.714358622,-122.473175139,2020-02
3586,37.76317384,-122.507265411,2021-01
3587,37.779870436,-122.437493924,2024-09
3588,37.750396572,-122.408970541,2023-07
3589,37.779860004,-122.405090496,2021-06
3590,37.800029852,-122.442000781,2020-10
3591,37.717515182,-122.480598519,2020-02
3592,37.751435274,-122.418435536,2023-11
3593,37.750967342,-122.487057147,2024-08
3594,37.756494368,-122.414533514,2020-05
3595,37.730446695,-122.385513746,2023-05
3596,37.750782198,-122.491209318,2022-07
3597,37.778117275,-122.465070485,2021-11
3598,37.78832457,-122.393911345,2022-10
3599,37.794613864,-122.403978966,2022-05
3600,37.777400365,-122.4085655,2020-11
3601,37.782743972,-122.414884812,2022-06
3602,37.719397542,-122.477992702,2020-11
3603,37.785631782,-122.413782611,2022-01
3604,37.752822074,-122.409603405,2020-11
3605,37.787027218,-122.394922601,2024-11
3606,37.726650775,-122.393865487,2023-10
3607,37.760824585,-122.422879008,2021-09
3608,37.78815055,-122.475141268,2020-08
3609,37.78832457,-122.393911345,2022-10
3610,37.793221118,-122.412715991,2024-07
3611,37.781489844,-122.443327225,2022-08
3612,37.783565477,-122.415051135,2021-10
3613,37.731296227,-122.380133846,2023-09
3614,37.773037538,-122.420091947,2024-09
3615,37.731453695,-122.446935179,2024-12
3616,37.762352641,-122.389601294,2021-02
3617,37.775328443,-122.395002097,2021-02
3618,37.787384717,-122.411675565,2020-08
3619,37.776508038,-122.414457763,2022-03
3620,37.72078041,-122.445122592,2021-08
3621,37.775328443,-122.395002097,2021-08
3622,37.768393218,-122.432312796,2021-04
3623,37.759815802,-122.478474858,2020-05
3624,37.774743527,-122.431819033,2021-09
3625,37.79652494,-122.43284782,2024-09
3626,37.745953202,-122.413523168,2022-08
3627,37.775328443,-122.395002097,2021-02
3628,37.797657371,-122.411923656,2024-09
3629,37.768127829,-122.423310668,2024-07
3630,37.742594138,-122.454531783,2023-07
3631,37.749145706,-122.417313457,2021-07
3632,37.777083316,-122.416979514,2024-12
3633,37.761184405,-122.409025809,2021-11
3634,37.714358622,-122.473175139,2020-02
3635,37.78832457,-122.393911345,2024-03
3636,37.789160784,-122.416183426,2023-03
3637,37.781334058,-122.399027494,2023-01
3638,37.719136184,-122.455184003,2021-07
3639,37.782743972,-122.414884812,2024-01
3640,37.715544557,-122.473629106,2020-06
3641,37.796551048,-122.405283979,2022-06
3642,37.765125545,-122.432179032,2023-12
3643,37.739036227,-122.42534821,2022-08
3644,37.775204519,-122.468696624,2022-02
3645,37.742216382,-122.473419146,2023-08
3646,37.78500949,-122.418713807,2024-11
3647,37.78832457,-122.393911345,2024-11
3648,37.764373209,-122.41747849,2021-03
3649,37.716099264,-122.478851007,2020-02
3650,37.785325833,-122.417091508,2022-09
3651,37.784875453,-122.38965631,2024-10
3652,37.758234933,-122.491870949,2021-06
3653,37.790001222,-122.409598797,2024-10
3654,37.728604451,-122.425622121,2022-05
3655,37.744996217,-122.475267385,2022-12
3656,37.783973516,-122.416045464,2024-12
3657,37.789478818,-122.414561131,2021-12
3658,37.783041612,-122.415856532,2023-08
3659,37.72875182,-122.416677854,2020-02
3660,37.727035865,-122.428638491,2021-08
3661,37.740931122,-122.482529772,2024-11
3662,37.766674352,-122.432217939,2021-03
3663,37.722748759,-122.458255469,2022-04
3664,37.782831577,-122.451219167,2023-10
3665,37.719136184,-122.455184003,2020-11
3666,37.757966456,-122.388787098,2020-11
3667,37.739261474,-122.478112966,2023-01
3668,37.785002127,-122.480861796,2023-08
3669,37.78832457,-122.393911345,2024-03
3670,37.787027218,-122.394922601,2022-09
3671,37.782845036,-122.413221766,2024-10
3672,37.797998108,-122.417192283,2024-07
3673,37.792015775,-122.423506394,2021-12
3674,37.766134387,-122.421935076,2023-12
3675,37.78658886,-122.401692292,2020-03
3676,37.784598656,-122.390995946,2020-06
3677,37.76860658,-122.449976975,2023-06
3678,37.786460014,-122.399190298,2021-10
3679,37.790767998,-122.396202748,2023-05
3680,37.779891588,-122.403958048,2021-11
3681,37.757081396,-122.475670372,2023-06
3682,37.787027218,-122.394922601,2022-08
3683,37.764373209,-122.41747849,2021-10
3684,37.78605122,-122.418924277,2024-10
3685,37.790802724,-122.410799551,2022-01
3686,37.785548591,-122.46897631,2021-08
3687,37.779565512,-122.406844762,2020-07
3688,37.78832457,-122.393911345,2023-01
3689,37.765582441,-122.463269353,2023-08
3690,37.721311671,-122.402618875,2020-02
3691,37.758713717,-122.481013132,2024-02
3692,37.787542195,-122.394270413,2021-03
3693,37.759806799,-122.425386497,2020-10
3694,37.780646414,-122.427178093,2024-03
3695,37.764104409,-122.421877973,2022-07
3696,37.720319144,-122.393319812,2021-10
3697,37.767530719,-122.428694761,2023-01
3698,37.779128539,-122.408030112,2024-11
3699,37.783634136,-122.469908012,2023-05
3700,37.78511799,-122.41873546,2023-07
3701,37.78832457,-122.393911345,2022-08
3702,37.717801129,-122.475389583,2022-04
3703,37.775328443,-122.395002097,2022-10
3704,37.758571594,-122.399129212,2023-02
3705,37.782743972,-122.414884812,2022-02
3706,37.773190313,-122.396737748,2022-07
3707,37.779891588,-122.403958048,2021-11
3708,37.781692296,-122.429813825,2021-06
3709,37.783565477,-122.415051135,2024-04
3710,37.718666264,-122.395407562,2024-07
3711,37.739922835,-122.502878393,2021-12
3712,37.764373209,-122.41747849,2021-11
3713,37.763607444,-122.497481004,2021-09
3714,37.755765606,-122.426641614,2020-02
3715,37.737504217,-122.3955724,2020-06
3716,37.712229717,-122.460797667,2022-02
3717,37.714311121,-122.492030022,2024-09
3718,37.784186692,-122.418546199,2021-11
3719,37.777083316,-122.416979514,2022-08
3720,37.743367826,-122.489754349,2022-08
3721,37.788955612,-122.417825829,2021-12
3722,37.760637372,-122.425843666,2021-07
3723,37.778068341,-122.466151799,2020-10
3724,37.774743527,-122.431819033,2021-07
3725,37.783260387,-122.418366153,2022-06
3726,37.757580976,-122.422275311,2024-08
3727,37.803216047,-122.432514629,2020-08
3728,37.785024662,-122.41197189,2021-01
3729,37.792015775,-122.423506394,2021-10
3730,37.7304781,-122.411896142,2024-07
3731,37.751367722,-122.419547489,2022-12
3732,37.788697588,-122.44964705,2024-04
3733,37.769571487,-122.420224195,2022-05
3734,37.725918259,-122.395265028,2022-02
3735,37.715544557,-122.473629106,2020-02
3736,37.729502913,-122.376912278,2023-03
3737,37.787504496,-122.414163692,2022-08
3738,37.78832457,-122.393911345,2022-08
3739,37.782723971,-122.396167865,2022-06
3740,37.78832457,-122.393911345,2022-08
3741,37.718479244,-122.404318554,2022-07
3742,37.785217363,-122.41706961,2023-08
3743,37.778313603,-122.424882716,2020-02
3744,37.789478818,-122.414561131,2023-05
3745,37.795167956,-122.409878515,2023-05
3746,37.709723157,-122.461239759,2022-07
3747,37.783565477,-122.415051135,2022-08
3748,37.769628116,-122.425439017,2023-07
3749,37.766176307,-122.427142651,2020-01
3750,37.777083316,-122.416979514,2022-09
3751,37.790930611,-122.409788678,2024-06
3752,37.781145862,-122.409026046,2021-10
3753,37.783046322,-122.410801053,2020-05
3754,37.747573811,-122.479161954,2021-10
3755,37.799218934,-122.422499432,2024-09
3756,37.756715683,-122.441752179,2020-01
3757,37.78832457,-122.393911345,2022-08
3758,37.746574333,-122.501802783,2024-04
3759,37.738414171,-122.481745349,2021-12
3760,37.783388956,-122.409832446,2021-11
3761,37.761736728,-122.497349538,2023-10
3762,37.751796363,-122.412457037,2020-10
3763,37.713799213,-122.414196418,2023-04
3764,37.797998108,-122.417192283,2024-05
3765,37.78832457,-122.393911345,2024-06
3766,37.749281552,-122.428316788,2022-10
3767,37.776508038,-122.414457763,2023-12
3768,37.737375133,-122.469936352,2024-10
3769,37.781145862,-122.409026046,2020-11
3770,37.761031443,-122.419351641,2021-09
3771,37.788733841,-122.437108979,2021-11
3772,37.778474695,-122.476558638,2022-07
3773,37.780142155,-122.427851896,2022-10
3774,37.766134387,-122.421935076,2023-03
3775,37.777083316,-122.416979514,2022-09
3776,37.721778046,-122.460733044,2022-09
3777,37.752903334,-122.433126418,2023-08
3778,37.801017885,-122.408387102,2022-02
3779,37.779530959,-122.413542707,2022-02
3780,37.795475652,-122.425889481,2022-01
3781,37.781537434,-122.40951834,2022-01
3782,37.761277299,-122.429469067,2024-01
3783,37.749167241,-122.41511969,2021-03
3784,37.719145678,-122.445634922,2022-08
3785,37.754365626,-122.422264373,2020-09
3786,37.788020549,-122.42606156,2024-10
3787,37.787504496,-122.414163692,2024-02
3788,37.763654746,-122.393765213,2024-09
3789,37.791654185,-122.420058319,2022-02
3790,37.797981702,-122.432230129,2023-12
3791,37.758619593,-122.420179323,2021-12
3792,37.802461767,-122.415491758,2020-10
3793,37.715552985,-122.388807002,2024-06
3794,37.785002127,-122.480861796,2023-08
3795,37.784019159,-122.461341038,2021-03
3796,37.790622188,-122.41310198,2024-11
3797,37.723536308,-122.438564815,2023-10
3798,37.783147619,-122.480588569,2024-07
3799,37.727414242,-122.429431972,2022-08
3800,37.759438123,-122.419060338,2023-08
3801,37.78658886,-122.401692292,2020-03
3802,37.78832457,-122.393911345,2023-01
3803,37.743626785,-122.506364141,2023-11
3804,37.774851971,-122.43184113,2024-11
3805,37.799982584,-122.413306427,2021-02
3806,37.761246342,-122.466046391,2021-03
3807,37.759054241,-122.411163913,2024-10
3808,37.78508954,-122.462359771,2020-07
3809,37.768383552,-122.417249514,2024-10
3810,37.719992629,-122.443939429,2020-07
3811,37.715862115,-122.450724488,2023-04
3812,37.796079379,-122.411606337,2021-02
3813,37.761277299,-122.429469067,2024-11
3814,37.756568848,-122.413301468,2022-10
3815,37.777083316,-122.416979514,2022-08
3816,37.749777358,-122.419254184,2021-10
3817,37.759468723,-122.463915787,2023-09
3818,37.798393763,-122.424792876,2021-11
3819,37.777836026,-122.408013948,2022-03
3820,37.783634304,-122.420816032,2022-02
3821,37.79636509,-122.414263601,2020-10
3822,37.783388956,-122.409832446,2021-05
3823,37.784877039,-122.461872317,2020-10
3824,37.719668814,-122.430939103,2024-09
3825,37.762224781,-122.425026712,2022-10
3826,37.712058796,-122.406110808,2024-04
3827,37.771722675,-122.393266192,2021-06
3828,37.763243759,-122.463106079,2021-04
3829,37.76830566,-122.427693846,2024-02
3830,37.766134387,-122.421935076,2020-11
3831,37.772694134,-122.42218914,2020-01
3832,37.765658575,-122.423127983,2021-09
3833,37.793382004,-122.413660629,2023-03
3834,37.772738909,-122.44833127,2021-06
3835,37.752063997,-122.422242082,2022-06
3836,37.791343879,-122.406521511,2023-12
3837,37.796632337,-122.435327433,2022-11
3838,37.769190148,-122.403888909,2020-04
3839,37.777083316,-122.416979514,2024-11
3840,37.767045775,-122.451459675,2021-12
3841,37.736617778,-122.42483371,2022-09
3842,37.741405593,-122.491770473,2024-08
3843,37.777912928,-122.425714837,2024-01
3844,37.78832457,-122.393911345,2024-11
3845,37.767065959,-122.433301088,2020-09
3846,37.772694134,-122.42218914,2020-07
3847,37.78832457,-122.393911345,2023-06
3848,37.778676959,-122.408601057,2022-02
3849,37.727657978,-122.370592052,2020-09
3850,37.786986977,-122.419110401,2020-06
3851,37.772670548,-122.433090198,2022-04
3852,37.78832457,-122.393911345,2023-01
3853,37.782448498,-122.416327441,2021-02
3854,37.796311529,-122.413342007,2022-07
3855,37.777887965,-122.413601564,2024-08
3856,37.717319772,-122.434883627,2023-07
3857,37.752063997,-122.422242082,2022-06
3858,37.783260387,-122.418366153,2022-02
3859,37.772694134,-122.42218914,2020-05
3860,37.775701157,-122.409262932,2024-10
3861,37.772694134,-122.42218914,2022-03
3862,37.78832457,-122.393911345,2024-11
3863,37.787277155,-122.416825198,2022-07
3864,37.743319411,-122.470799689,2023-04
3865,37.7503562,-122.422076375,2020-02
3866,37.777107722,-122.423094,2021-11
3867,37.778678542,-122.393067201,2022-07
3868,37.783388956,-122.409832446,2020-09
3869,37.784396494,-122.416900458,2023-09
3870,37.753099981,-122.41750085,2022-04
3871,37.789264947,-122.412049085,2022-02
3872,37.777083316,-122.416979514,2024-12
3873,37.710406027,-122.423154926,2021-08
3874,37.799443802,-122.405671314,2020-11
3875,37.758696596,-122.397057095,2022-04
3876,37.753263772,-122.428969948,2021-05
3877,37.787027218,-122.394922601,2022-08
3878,37.786570555,-122.413973061,2024-10
3879,37.715862115,-122.450724488,2023-04
3880,37.78832457,-122.393911345,2022-10
3881,37.729594176,-122.430584518,2024-08
3882,37.785002127,-122.480861796,2023-05
3883,37.775328443,-122.395002097,2022-05
3884,37.783388956,-122.409832446,2020-01
3885,37.777923063,-122.404787953,2023-06
3886,37.769486785,-122.429522202,2023-05
3887,37.786995531,-122.414832698,2024-10
3888,37.801704177,-122.428833527,2021-11
3889,37.711390099,-122.469364914,2022-02
3890,37.780877259,-122.414506898,2023-12
3891,37.78832457,-122.393911345,2022-06
3892,37.71741111,-122.457582607,2021-04
3893,37.764373209,-122.41747849,2023-04
3894,37.787805634,-122.442942313,2023-01
3895,37.78401427,-122.431237281,2022-09
3896,37.756371622,-122.416574134,2023-01
3897,37.737747828,-122.466574592,2024-07
3898,37.762297641,-122.484630492,2023-06
3899,37.743319411,-122.470799689,2022-09
3900,37.774091304,-122.419997169,2022-07
3901,37.731440103,-122.450001755,2022-07
3902,37.777045073,-122.41443258,2024-04
3903,37.774003985,-122.434269989,2023-10
3904,37.773932873,-122.423166149,2021-11
3905,37.777107722,-122.423094,2021-11
3906,37.798371865,-122.420498877,2022-04
3907,37.780457839,-122.428690538,2022-09
3908,37.779086771,-122.44286543,2024-10
3909,37.747900593,-122.471753458,2022-12
3910,37.789478818,-122.414561131,2023-09
3911,37.770755158,-122.425591639,2022-05
3912,37.769336405,-122.444272582,2022-01
3913,37.777486533,-122.397691886,2022-09
3914,37.764453851,-122.478326902,2023-11
3915,37.774091304,-122.419997169,2022-07
3916,37.786986977,-122.419110401,2022-04
3917,37.725150219,-122.429126602,2020-01
3918,37.804690063,-122.436306847,2023-01
3919,37.759934505,-122.398703844,2020-02
3920,37.76944087,-122.424670274,2024-12
3921,37.766746435,-122.449598297,2022-05
3922,37.789064182,-122.417846924,2021-07
3923,37.784181764,-122.414404219,2024-01
3924,37.776569057,-122.509262829,2021-10
3925,37.78177195,-122.411045063,2022-01
3926,37.744996217,-122.475267385,2022-11
3927,37.760993188,-122.419982566,2022-10
3928,37.78832457,-122.393911345,2024-01
3929,37.731045533,-122.409969075,2022-05
3930,37.763414717,-122.501904704,2022-03
3931,37.782198226,-122.448147666,2020-08
3932,37.777486533,-122.397691886,2024-12
3933,37.780965818,-122.428020291,2022-09
3934,37.78832457,-122.393911345,2024-03
3935,37.77823545,-122.409613596,2023-06
3936,37.773707429,-122.433298927,2020-01
3937,37.781189877,-122.481656891,2024-05
3938,37.776839383,-122.493175112,2022-05
3939,37.716119195,-122.476501042,2020-01
3940,37.781145862,-122.409026046,2020-11
3941,37.771301613,-122.45141023,2020-12
3942,37.79636509,-122.414263601,2020-08
3943,37.761031443,-122.419351641,2023-09
3944,37.78832457,-122.393911345,2022-08
3945,37.756784529,-122.409592801,2021-09
3946,37.742216382,-122.473419146,2023-07
3947,37.74088052,-122.503552814,2024-03
3948,37.780961754,-122.48687983,2020-09
3949,37.780488758,-122.394897291,2024-06
3950,37.759151586,-122.424733436,2023-04
3951,37.794613864,-122.403978966,2020-02
3952,37.772134835,-122.388253013,2022-12
3953,37.729274767,-122.429534253,2020-02
3954,37.801174807,-122.429500503,2020-12
3955,37.782625674,-122.434187754,2021-11
3956,37.722661243,-122.437128784,2021-10
3957,37.776839383,-122.493175112,2021-07
3958,37.742786674,-122.436282312,2021-04
3959,37.772683853,-122.426346199,2022-08
3960,37.761031443,-122.419351641,2021-09
3961,37.748153676,-122.45898586,2024-04
3962,37.802575891,-122.411227184,2022-04
3963,37.787027218,-122.394922601,2023-07
3964,37.782743972,-122.414884812,2021-06
3965,37.787027218,-122.394922601,2022-08
3966,37.764373209,-122.41747849,2022-03
3967,37.78832457,-122.393911345,2024-09
3968,37.774091304,-122.419997169,2022-07
3969,37.718722284,-122.389118323,2023-02
3970,37.791697251,-122.39213406,2023-10
3971,37.731850435,-122.396778517,2024-03
3972,37.776384775,-122.442321335,2021-09
3973,37.781537434,-122.40951834,2022-01
3974,37.78832457,-122.393911345,2023-03
3975,37.785942727,-122.418902557,2022-07
3976,37.732272456,-122.396286163,2023-01
3977,37.781589207,-122.472983324,2023-08
3978,37.765586078,-122.424297543,2020-11
3979,37.738244682,-122.478641294,2021-01
3980,37.763407358,-122.439048936,2021-12
3981,37.787304006,-122.396380477,2022-05
3982,37.725362083,-122.440076455,2020-06
3983,37.78670374,-122.46523042,2022-05
3984,37.774091304,-122.419997169,2022-07
3985,37.777083316,-122.416979514,2021-02
3986,37.750239237,-122.411600558,2022-03
3987,37.777790309,-122.412834332,2021-02
3988,37.799415556,-122.412277228,2021-02
3989,37.782258204,-122.392994825,2023-04
3990,37.778797888,-122.422520702,2024-03
3991,37.780619047,-122.508881439,2020-06
3992,37.731440103,-122.450001755,2022-07
3993,37.790280287,-122.414916875,2021-03
3994,37.78658886,-122.401692292,2020-01
3995,37.72916335,-122.429560795,2022-06
3996,37.71540966,-122.482483578,2020-07
3997,37.782051997,-122.393734352,2023-01
3998,37.777400365,-122.4085655,2020-09
3999,37.719183573,-122.484666249,2020-02
4000,37.738693277,-122.490981915,2020-09
4001,37.754698116,-122.417651427,2020-02
4002,37.759628007,-122.446494078,2022-01
4003,37.733592415,-122.387018017,2021-01
4004,37.774852988,-122.411439178,2020-06
4005,37.759394788,-122.508071012,2020-01
4006,37.790095488,-122.416370999,2021-01
4007,37.76276905,-122.473917056,2021-11
4008,37.728445703,-122.390320661,2021-01
4009,37.758849009,-122.477940976,2024-06
4010,37.764373209,-122.41747849,2020-12
4011,37.757607006,-122.447010819,2024-12
4012,37.752063997,-122.422242082,2022-07
4013,37.795877309,-122.444574929,2023-11
4014,37.763734209,-122.474452971,2021-06
4015,37.750871857,-122.489199063,2023-07
4016,37.766343826,-122.445415295,2023-05
4017,37.74360345,-122.484398292,2021-10
4018,37.71568992,-122.45479584,2020-01
4019,37.791577687,-122.430934784,2021-08
4020,37.731115635,-122.381819336,2021-07
4021,37.802330166,-122.408900218,2022-08
4022,37.709778993,-122.415190142,2024-05
4023,37.798323216,-122.411286922,2023-12
4024,37.766056168,-122.416537007,2024-07
4025,37.79832224,-122.402640995,2021-02
4026,37.778676959,-122.408601057,2022-08
4027,37.785736789,-122.389124364,2022-02
4028,37.777790309,-122.412834332,2021-09
4029,37.78500949,-122.418713807,2024-01
4030,37.802511614,-122.445913523,2024-01
4031,37.789478406,-122.406166894,2023-10
4032,37.767195137,-122.436883107,2024-12
4033,37.78832457,-122.393911345,2023-06
4034,37.799629606,-122.404215132,2023-05
4035,37.730344574,-122.395149263,2022-06
4036,37.764747841,-122.471664666,2021-02
4037,37.772256138,-122.425485594,2020-01
4038,37.771281605,-122.42435066,2021-07
4039,37.737730136,-122.397406602,2023-12
4040,37.759060624,-122.391364853,2023-08
4041,37.781145862,-122.409026046,2020-11
4042,37.752899363,-122.420807461,2021-06
4043,37.775614533,-122.410252521,2023-12
4044,37.777887965,-122.413601564,2024-09
4045,37.782635513,-122.414862827,2023-07
4046,37.787027218,-122.394922601,2022-08
4047,37.783388956,-122.409832446,2022-12
4048,37.755190987,-122.409437394,2022-02
4049,37.789264947,-122.412049085,2024-02
4050,37.751283573,-122.408512518,2021-04
4051,37.771722675,-122.393266192,2022-09
4052,37.78280892,-122.488082135,2020-02
4053,37.761357777,-122.505924513,2023-08
4054,37.774759785,-122.416457295,2024-06
4055,37.772359929,-122.391397888,2022-08
4056,37.780156762,-122.405467071,2021-10
4057,37.721092486,-122.449637734,2023-04
4058,37.773112484,-122.396640077,2021-10
4059,37.77752855,-122.436670261,2021-04
4060,37.744900376,-122.49738395,2021-10
4061,37.783673953,-122.415072979,2022-04
4062,37.762253262,-122.465651522,2024-05
4063,37.787071402,-122.391567493,2022-04
4064,37.758571594,-122.399129212,2024-04
4065,37.782723971,-122.396167865,2022-04
4066,37.793220014,-122.406954395,2024-10
4067,37.758676483,-122.417413346,2021-03
4068,37.781063058,-122.409767402,2022-05
4069,37.78832457,-122.393911345,2022-10
4070,37.787403767,-122.415827994,2022-03
4071,37.764373209,-122.41747849,2022-02
4072,37.76276905,-122.473917056,2022-03
4073,37.730411596,-122.401166677,2020-06
4074,37.779767116,-122.408298618,2021-09
4075,37.752508724,-122.439695356,2021-02
4076,37.773598943,-122.433277155,2021-01
4077,37.759875681,-122.424247,2024-06
4078,37.783388956,-122.409832446,2023-10
4079,37.784498756,-122.415240041,2021-09
4080,37.789370354,-122.414539182,2020-07
4081,37.727693644,-122.424906486,2022-08
4082,37.733640024,-122.401422222,2024-08
4083,37.797604593,-122.403668204,2023-04
4084,37.761031443,-122.419351641,2023-09
4085,37.764104409,-122.421877973,2021-01
4086,37.799982584,-122.413306427,2021-02
4087,37.764987402,-122.421639212,2023-12
4088,37.783294687,-122.477372736,2020-08
4089,37.763317415,-122.504051665,2021-09
4090,37.771281605,-122.42435066,2021-08
4091,37.727016836,-122.403413374,2022-11
4092,37.770470293,-122.451242158,2022-04
4093,37.723947171,-122.443848556,2023-06
4094,37.781217186,-122.45699815,2024-11
4095,37.779465216,-122.495978125,2020-10
4096,37.78832457,-122.393911345,2023-03
4097,37.781537434,-122.40951834,2022-11
4098,37.788228687,-122.415995198,2020-12
4099,37.780033693,-122.427829938,2024-04
4100,37.734727058,-122.459849424,2024-06
4101,37.777790309,-122.412834332,2022-02
4102,37.745939874,-122.45675881,2021-11
4103,37.787504496,-122.414163692,2022-10
4104,37.785631782,-122.413782611,2023-05
4105,37.789478818,-122.414561131,2022-10
4106,37.785835355,-122.464563714,2020-01
4107,37.778797888,-122.422520702,2021-09
4108,37.776852076,-122.419454933,2021-10
4109,37.780757755,-122.491302056,2022-03
4110,37.776272977,-122.423566979,2021-10
4111,37.772694134,-122.42218914,2023-09
4112,37.78827867,-122.452936735,2020-03
4113,37.774533347,-122.407635339,2022-01
4114,37.787173525,-122.417641341,2023-12
4115,37.751283573,-122.408512518,2021-01
4116,37.760576397,-122.40755972,2020-09
4117,37.773093502,-122.433947266,2021-11
4118,37.754877269,-122.444197017,2021-03
4119,37.768442741,-122.422297657,2024-02
4120,37.785631782,-122.413782611,2023-09
4121,37.780646414,-122.427178093,2022-09
4122,37.777083316,-122.416979514,2024-11
4123,37.718811832,-122.389038216,2020-03
4124,37.777790309,-122.412834332,2022-07
4125,37.78413966,-122.426501422,2021-08
4126,37.78605122,-122.418924277,2024-02
4127,37.748378918,-122.422653311,2020-01
4128,37.777083316,-122.416979514,2022-08
4129,37.780961754,-122.48687983,2024-08
4130,37.78832457,-122.393911345,2022-10
4131,37.713382868,-122.434079435,2023-06
4132,37.78832457,-122.393911345,2023-03
4133,37.787598162,-122.420926156,2020-11
4134,37.800815872,-122.406615371,2020-07
4135,37.778062041,-122.466289975,2020-07
4136,37.78832457,-122.393911345,2024-06
4137,37.78832457,-122.393911345,2023-01
4138,37.768080117,-122.438217184,2023-06
4139,37.774091304,-122.419997169,2022-07
4140,37.78832457,-122.393911345,2022-06
4141,37.777083316,-122.416979514,2024-11
4142,37.772683853,-122.426346199,2021-10
4143,37.784909293,-122.452936307,2023-05
4144,37.783260387,-122.418366153,2024-01
4145,37.762374204,-122.423763304,2024-12
4146,37.756574965,-122.398800338,2022-01
4147,37.781496333,-122.475090531,2021-08
4148,37.78832457,-122.393911345,2023-03
4149,37.73764079,-122.397487086,2022-10
4150,37.709461483,-122.45351924,2021-12
4151,37.711775096,-122.409300719,2024-06
4152,37.762721921,-122.474989143,2022-05
4153,37.774091304,-122.419997169,2022-07
4154,37.762775142,-122.473778894,2024-09
4155,37.757600524,-122.446637356,2022-02
4156,37.719060212,-122.43202066,2024-09
4157,37.746621585,-122.500730925,2022-01
4158,37.759054241,-122.411163913,2024-10
4159,37.777083316,-122.416979514,2023-03
4160,37.789370354,-122.414539182,2024-02
4161,37.787612952,-122.414185697,2023-09
4162,37.781145862,-122.409026046,2021-10
4163,37.780445712,-122.432973442,2024-03
4164,37.786004828,-122.395077257,2022-09
4165,37.78832457,-122.393911345,2023-05
4166,37.762547575,-122.461392587,2024-09
4167,37.754763863,-122.416559046,2022-07
4168,37.79809081,-122.408781847,2020-05
4169,37.752762891,-122.42306329,2022-01
4170,37.752050457,-122.408181887,2020-01
4171,37.79303438,-122.407405071,2022-05
4172,37.784054375,-122.420904666,2023-07
4173,37.730470646,-122.382570875,2021-06
4174,37.784288092,-122.416878028,2022-09
4175,37.800803175,-122.436797742,2020-12
4176,37.777083316,-122.416979514,2022-08
4177,37.757487708,-122.508938005,2023-02
4178,37.778163429,-122.411086922,2023-03
4179,37.742547775,-122.421159714,2024-07
4180,37.804375683,-122.446289341,2020-07
4181,37.772670548,-122.433090198,2023-06
4182,37.788229194,-122.424426273,2020-01
4183,37.78832457,-122.393911345,2022-10
4184,37.710925268,-122.409248001,2020-01
4185,37.800938367,-122.405642887,2022-01
4186,37.777887965,-122.413601564,2022-08
4187,37.772694134,-122.42218914,2022-07
4188,37.784186692,-122.418546199,2023-01
4189,37.796632468,-122.417022226,2023-01
4190,37.718245984,-122.439171429,2022-08
4191,37.716018901,-122.477977456,2020-02
4192,37.784240454,-122.475899822,2024-10
4193,37.800064552,-122.408332405,2021-10
4194,37.7593145,-122.509003766,2024-06
4195,37.793296234,-122.435568358,2021-02
4196,37.779530959,-122.413542707,2020-11
4197,37.765582441,-122.463269353,2023-08
4198,37.789478818,-122.414561131,2023-05
4199,37.774091304,-122.419997169,2021-07
4200,37.768241733,-122.419597973,2024-04
4201,37.779299769,-122.430296293,2022-10
4202,37.784240454,-122.475899822,2024-08
4203,37.761937485,-122.42395573,2022-11
4204,37.761588637,-122.500701827,2021-02
4205,37.784240454,-122.475899822,2024-10
4206,37.783388956,-122.409832446,2022-11
4207,37.800931429,-122.40482382,2024-09
4208,37.732327137,-122.395116881,2021-10
4209,37.784288092,-122.416878028,2023-03
4210,37.732955634,-122.387590806,2024-09
4211,37.764335781,-122.421249542,2021-06
4212,37.769571487,-122.420224195,2022-05
4213,37.793885306,-122.412851826,2021-01
4214,37.709413639,-122.414862401,2024-05
4215,37.774091304,-122.419997169,2022-07
4216,37.772042847,-122.438055988,2022-02
4217,37.787504496,-122.414163692,2021-04
4218,37.772826129,-122.390539901,2021-06
4219,37.757957348,-122.445573172,2022-03
4220,37.742210275,-122.473557269,2023-04
4221,37.773337656,-122.409148509,2020-10
4222,37.783388956,-122.409832446,2020-10
