TC02 - Historical Tent Counts,,,,,,,,,,,
Observed,Location,Tents,Structures,Passenger Vehicles,Other Vehicles,District,Neighborhood,Supervisor,Latitude,Longitude,
4/26/23,1234 LARKIN ST,1,0,0,0,CENTRAL,Lower Nob Hill,3,37.78944,-122.4185,
4/26/23,470 SPEAR ST,2,0,0,0,SOUTHERN,Rincon Hill,6,37.78804,-122.3886,
4/26/23,700 JOHN MUIR DR,0,0,2,0,TARAVAL,Lakeshore,7,37.71821,-122.4994,
4/26/23,50 BRYANT ST,1,0,0,0,SOUTHERN,Rincon Hill,6,37.78672,-122.3891,
4/26/23,Intersection of LAKE MERCED BLVD and SUNSET BLVD,0,0,1,1,TARAVAL,Lakeshore,4,37.72948,-122.4937,
4/26/23,730 15TH ST,1,0,0,0,MISSION,Mission,9,37.76708,-122.408,
4/26/23,Intersection of KEZAR DR and UNNAMED 139,0,0,1,0,PARK,Golden Gate Park,7,37.76781,-122.4567,
4/26/23,2 POTRERO AVE,2,0,0,0,MISSION,Mission,6,37.76914,-122.408,
4/26/23,520 JOHN MUIR DR,0,0,0,2,TARAVAL,Lakeshore,7,37.71561,-122.4945,
4/26/23,355 DIVISION ST,2,0,0,0,MISSION,Mission,9,37.76894,-122.4096,
4/26/23,Intersection of OAK ST and OAK ACCESS RD,0,1,0,0,PARK,Panhandle,5,37.77129,-122.4534,
4/26/23,9 PERSIA AVE,1,0,0,0,INGLESIDE,Excelsior,11,37.72309,-122.4355,
4/26/23,Intersection of HWY 101 NORTHBOUND and I-80 TO HWY 101 RAMP,1,1,0,0,MISSION,South of Market,6,37.76929,-122.4115,
4/26/23,2640 NEWHALL ST,0,0,0,1,BAYVIEW,Bayview,10,37.72842,-122.3987,
4/26/23,80 13TH ST,3,2,0,0,MISSION,South of Market,6,37.7697,-122.415,
4/26/23,172 13TH ST,6,3,0,0,MISSION,South of Market,6,37.76993,-122.4171,
4/26/23,211 13TH ST,4,2,0,0,MISSION,Mission,6,37.76974,-122.419,
4/26/23,1700 EGBERT AVE,0,2,15,3,BAYVIEW,Bayview,10,37.72641,-122.3974,
4/26/23,Intersection of HWY 101 NORTHBOUND RAMP and OTIS ST,1,0,0,0,MISSION,South of Market,6,37.77004,-122.4198,
4/26/23,333 MARKET ST,1,0,0,0,CENTRAL,Financial District,6,37.79179,-122.3973,
4/26/23,5172 MISSION ST,0,3,0,0,INGLESIDE,Cayuga,11,37.71597,-122.4416,
4/26/23,779 GUERRERO ST,0,1,0,0,MISSION,Mission Dolores,9,37.75873,-122.4234,
4/26/23,400 VIDAL DR,0,0,1,11,TARAVAL,Parkmerced,7,37.71736,-122.4851,
4/26/23,5504 MISSION ST,0,1,0,0,INGLESIDE,Outer Mission,11,37.71253,-122.445,
4/26/23,411 BAY SHORE BLVD,0,0,0,2,BAYVIEW,Apparel City,10,37.74111,-122.4065,
4/26/23,300 JEFFERSON ST,0,1,0,0,CENTRAL,Fisherman's Wharf,3,37.80816,-122.4175,
4/26/23,2805 MISSION ST,1,0,0,0,MISSION,Mission,9,37.75203,-122.4182,
4/26/23,395 3RD ST,1,0,0,0,SOUTHERN,South of Market,6,37.7828,-122.3973,
4/26/23,245 VIDAL DR,0,0,0,4,TARAVAL,Parkmerced,7,37.71903,-122.4848,
4/26/23,122 NORTH POINT ST,0,1,0,0,CENTRAL,Fisherman's Wharf,3,37.80711,-122.4091,
4/26/23,2498 TAYLOR ST,1,0,0,0,CENTRAL,North Beach,3,37.80522,-122.4151,
4/26/23,518 SOUTH VAN NESS AVE,0,1,0,0,MISSION,Mission,9,37.76488,-122.4177,
4/26/23,2000 MARIN ST,0,0,1,1,BAYVIEW,Central Waterfront,10,37.7486,-122.3961,
4/26/23,1875 MARIN ST,0,0,5,3,BAYVIEW,Central Waterfront,10,37.74848,-122.3953,
4/26/23,Intersection of STATE DR and LAKE MERCED BLVD,0,0,0,9,TARAVAL,Parkmerced,7,37.72664,-122.4839,
4/26/23,1460 MARIN ST,0,1,5,4,BAYVIEW,Central Waterfront,10,37.74849,-122.394,
4/26/23,213 4TH ST,2,0,0,0,SOUTHERN,South of Market,6,37.783,-122.4026,
4/26/23,1549 SOUTH VAN NESS AVE,1,1,0,0,MISSION,Mission,9,37.74873,-122.4158,
4/26/23,164 NAPOLEON ST,0,0,0,2,BAYVIEW,Produce Market,10,37.74711,-122.3981,
4/26/23,Intersection of LAKE MERCED BLVD and WINSTON DR,0,0,0,24,TARAVAL,Lakeshore,7,37.72702,-122.4838,
4/26/23,220 NAPOLEON ST,0,0,6,6,BAYVIEW,Produce Market,10,37.74673,-122.3998,
4/26/23,415 WINSTON DR,0,0,0,2,TARAVAL,Stonestown,7,37.72779,-122.4786,
4/26/23,250 NAPOLEON ST,1,0,8,4,BAYVIEW,Produce Market,10,37.74654,-122.4008,
4/26/23,540 CIRCULAR AVE,0,0,0,1,INGLESIDE,Sunnyside,7,37.72784,-122.4451,
4/26/23,Intersection of JERROLD AVE and NAPOLEON ST,0,1,4,4,BAYVIEW,Produce Market,10,37.74593,-122.402,
4/26/23,140 BARNEVELD AVE,5,0,4,0,BAYVIEW,Produce Market,10,37.74578,-122.4029,
4/26/23,3200 19TH ST,8,0,0,0,MISSION,Mission,9,37.7608,-122.4151,
4/26/23,137 BUCKINGHAM WAY,0,0,0,13,TARAVAL,Stonestown,7,37.7261,-122.4776,
4/26/23,Intersection of CIRCULAR AVE and CONGO ST,0,0,3,3,INGLESIDE,Sunnyside,7,37.72935,-122.442,
4/26/23,260 BARNEVELD AVE,0,0,4,9,BAYVIEW,Produce Market,10,37.74435,-122.4032,
4/26/23,2288 MCKINNON AVE,0,0,0,3,BAYVIEW,Produce Market,10,37.74355,-122.4028,
4/26/23,2793 16TH ST,2,1,0,0,MISSION,Mission,9,37.76543,-122.415,
4/26/23,2255 MCKINNON AVE,3,2,2,10,BAYVIEW,Produce Market,10,37.743,-122.4019,
4/26/23,1800 FOLSOM ST,0,0,0,2,MISSION,Mission,9,37.76764,-122.4156,
4/26/23,58 UPTON ST,1,2,4,0,BAYVIEW,Produce Market,10,37.74392,-122.4013,
4/26/23,326 BRYANT ST,1,1,2,0,SOUTHERN,Rincon Hill,6,37.7848,-122.3921,
4/26/23,2148 NEWCOMB AVE,0,1,4,3,BAYVIEW,Produce Market,10,37.74106,-122.4001,
4/26/23,2232 NEWCOMB AVE,0,0,2,6,BAYVIEW,Produce Market,10,37.74207,-122.4018,
4/26/23,460 WINSTON DR,0,0,0,21,TARAVAL,Lakeshore,7,37.72729,-122.482,
4/26/23,880 TOLAND ST,0,0,1,2,BAYVIEW,Produce Market,10,37.74177,-122.4008,
4/26/23,2130 HARRISON ST,0,1,0,0,MISSION,Mission,9,37.76311,-122.4131,
4/26/23,2196 MCKINNON AVE,1,0,0,0,BAYVIEW,Produce Market,10,37.74215,-122.4003,
4/26/23,704 TOLAND ST,0,0,5,4,BAYVIEW,Produce Market,10,37.74276,-122.3999,
4/26/23,Intersection of 18TH ST and HARRISON ST,1,5,0,1,MISSION,Mission,9,37.76174,-122.4129,
4/26/23,50 FRIDA KAHLO WAY,0,0,1,2,INGLESIDE,Sunnyside,7,37.72565,-122.4511,
4/26/23,Intersection of FONT BLVD and LAKE MERCED BLVD,0,0,0,24,TARAVAL,Lakeshore,7,37.72303,-122.4857,
4/26/23,600 TOLAND PL,0,5,4,5,BAYVIEW,Produce Market,10,37.74337,-122.3994,
4/26/23,436 JUDSON AVE,0,0,0,2,INGLESIDE,Sunnyside,7,37.72854,-122.4517,
4/26/23,2236 JERROLD AVE,0,0,2,6,BAYVIEW,Produce Market,10,37.74512,-122.4005,
4/26/23,356 TOLAND ST,0,0,2,6,BAYVIEW,Produce Market,10,37.745,-122.3979,
4/26/23,2054 GALVEZ AVE,0,0,0,4,BAYVIEW,Produce Market,10,37.74552,-122.3961,
4/26/23,581 SELBY ST,0,0,2,3,BAYVIEW,Produce Market,10,37.74378,-122.3962,
4/26/23,Intersection of CHURCH ACCESS RD and BROTHERHOOD WAY,1,0,0,0,TARAVAL,Lakeshore,7,37.71447,-122.48,
4/26/23,312 SELBY ST,0,1,0,3,BAYVIEW,Produce Market,10,37.74548,-122.3948,
4/26/23,1899 EVANS AVE,3,2,0,0,BAYVIEW,Produce Market,10,37.74601,-122.394,
4/26/23,552 VALENCIA ST,0,2,0,0,MISSION,Mission Dolores,9,37.76403,-122.422,
4/26/23,1560 DAVIDSON AVE,0,1,2,1,BAYVIEW,Central Waterfront,10,37.7453,-122.3908,
4/26/23,Intersection of CUSTER AVE and RANKIN ST,0,0,0,1,BAYVIEW,Central Waterfront,10,37.74634,-122.391,
4/26/23,680 MISSION ST,1,0,0,0,SOUTHERN,South of Market,6,37.78658,-122.4017,
4/26/23,Intersection of  and ,0,0,1,0,RICHMOND,Sutro Heights,1,37.7758,-122.5117,
4/26/23,12 LIBERTY ST,0,1,0,0,MISSION,Dolores Heights,9,37.75781,-122.4215,
4/26/23,1455 CUSTER AVE,0,4,12,10,BAYVIEW,Central Waterfront,10,37.74489,-122.3883,
4/26/23,725 GREAT HWY,0,0,0,1,RICHMOND,Outer Richmond,1,37.77456,-122.5114,
4/26/23,11 THOMAS MORE WAY,0,0,0,1,TARAVAL,Lakeshore,7,37.71147,-122.4725,
4/26/23,115 QUINT ST,0,1,4,4,BAYVIEW,Central Waterfront,10,37.74592,-122.3887,
4/26/23,Intersection of  and ,0,0,0,1,RICHMOND,Golden Gate Park,1,37.76836,-122.511,
4/26/23,1770 MARKET ST,0,1,0,0,SOUTHERN,Lower Haight,6,37.77224,-122.4229,
4/26/23,542 BARTLETT ST,0,1,0,0,MISSION,Mission,9,37.74842,-122.4194,
4/26/23,Intersection of FAIRFAX AVE and PHELPS ST,0,0,2,3,BAYVIEW,Bayview,10,37.74231,-122.3891,
4/26/23,650 PHELPS ST,0,0,0,5,BAYVIEW,Bayview,10,37.74134,-122.3899,
4/26/23,750 PHELPS ST,0,0,0,5,BAYVIEW,Bayview,10,37.74084,-122.3904,
4/26/23,2547 BRYANT ST,0,1,0,0,MISSION,Mission,9,37.75364,-122.4092,
4/26/23,1676 HUDSON AVE,0,0,1,3,BAYVIEW,Bayview,10,37.74088,-122.3896,
4/26/23,Intersection of 22ND ST and BRYANT ST,0,1,0,0,MISSION,Mission,9,37.75603,-122.4094,
4/26/23,678 3RD ST,1,0,0,0,SOUTHERN,South Beach,6,37.77992,-122.3935,
4/26/23,2048 BRYANT ST,0,0,0,1,MISSION,Mission,9,37.76122,-122.41,
4/26/23,1830 BRYANT ST,1,1,0,0,MISSION,Mission,9,37.76398,-122.4103,
4/26/23,5361 DIAMOND HEIGHTS BLVD,0,0,0,2,INGLESIDE,Diamond Heights,8,37.74258,-122.436,
4/26/23,169 7TH ST,3,0,0,0,SOUTHERN,South of Market,6,37.77855,-122.4098,
4/26/23,2670 GEARY BLVD,3,1,0,0,RICHMOND,Laurel Heights / Jordan Park,2,37.78287,-122.4471,
4/26/23,48 RUSS ST,0,1,0,0,SOUTHERN,South of Market,6,37.77922,-122.4087,
4/26/23,Intersection of FLINT ST and END (000 block of),1,0,0,0,PARK,Corona Heights,8,37.76497,-122.4372,
4/26/23,1650 INNES AVE,0,4,3,12,BAYVIEW,Bayview,10,37.74,-122.3898,
4/26/23,93 LUPINE AVE,3,2,2,1,RICHMOND,Laurel Heights / Jordan Park,2,37.78389,-122.4473,
4/26/23,71 LUPINE AVE,3,0,0,0,RICHMOND,Laurel Heights / Jordan Park,2,37.78452,-122.4474,
4/26/23,182 6TH ST,2,0,0,0,SOUTHERN,South of Market,6,37.77994,-122.4075,
4/26/23,487 BEACON ST,0,0,0,1,INGLESIDE,Fairmount,8,37.74247,-122.4353,
4/26/23,2 MASONIC AVE,0,0,0,1,RICHMOND,Laurel Heights / Jordan Park,2,37.78519,-122.4474,
4/26/23,491 NATOMA ST,1,0,1,0,SOUTHERN,South of Market,6,37.78025,-122.4076,
4/26/23,Intersection of SAINT CHARLES AVE and END (000 block of),1,1,0,0,TARAVAL,Merced Heights,11,37.71292,-122.4694,
4/26/23,1760 JERROLD AVE,0,0,0,2,BAYVIEW,Bayview,10,37.74054,-122.3923,
4/26/23,643 PRESIDIO AVE,0,0,2,1,RICHMOND,Laurel Heights / Jordan Park,2,37.78584,-122.4472,
4/26/23,Intersection of BROTHERHOOD WAY and ARCH ST,0,1,0,0,TARAVAL,Merced Heights,11,37.7125,-122.467,
4/26/23,480 MINNA ST,3,0,0,0,SOUTHERN,South of Market,6,37.78083,-122.4079,
4/26/23,112 7TH ST,2,0,0,0,SOUTHERN,South of Market,6,37.779,-122.4108,
4/26/23,611 MINNA ST,2,0,0,0,SOUTHERN,South of Market,6,37.77862,-122.4106,
4/26/23,314 PALMETTO AVE,0,0,0,1,TARAVAL,Merced Heights,7,37.71076,-122.4648,
4/26/23,598 VALENCIA ST,0,1,0,0,MISSION,Mission Dolores,9,37.76352,-122.4218,
4/26/23,3184 ALEMANY BLVD,1,0,0,0,TARAVAL,Outer Mission,11,37.71066,-122.458,
4/26/23,742 VALENCIA ST,1,0,0,0,MISSION,Mission Dolores,9,37.76107,-122.4216,
4/26/23,1003 MISSION ST,2,0,0,0,SOUTHERN,South of Market,6,37.7808,-122.409,
4/26/23,768 FUNSTON AVE,0,0,0,2,RICHMOND,Inner Richmond,1,37.77386,-122.4714,
4/26/23,199 6TH ST,1,0,0,0,SOUTHERN,South of Market,6,37.77982,-122.4072,
4/26/23,1032 HOWARD ST,1,1,0,0,SOUTHERN,South of Market,6,37.7791,-122.4079,
4/26/23,1 PLYMOUTH AVE,0,1,0,2,TARAVAL,Oceanview,11,37.71107,-122.4559,
4/26/23,Intersection of CHAIN OF LAKES DR and JOHN F KENNEDY DR,0,0,0,1,RICHMOND,Golden Gate Park,1,37.76776,-122.5016,
4/26/23,2510 SAN JOSE AVE,0,0,1,0,TARAVAL,Oceanview,11,37.71782,-122.4492,
4/26/23,201 FUNSTON AVE,0,0,0,1,RICHMOND,Inner Richmond,1,37.78433,-122.4721,
4/26/23,2475 SAN JOSE AVE,0,0,0,1,INGLESIDE,Cayuga,11,37.71869,-122.448,
4/26/23,1499 HAMPSHIRE ST,2,0,0,0,MISSION,Mission,9,37.74904,-122.4065,
4/26/23,120 FUNSTON AVE,0,0,0,1,RICHMOND,Inner Richmond,1,37.78592,-122.4722,
4/26/23,1015 SAN JOSE AVE,0,1,0,0,INGLESIDE,Holly Park,8,37.73894,-122.4243,
4/26/23,350 SAN MIGUEL ST,0,0,1,1,TARAVAL,Oceanview,11,37.71923,-122.4489,
4/26/23,354 HOLLY PARK CIR,0,0,0,1,INGLESIDE,Holly Park,9,37.73643,-122.4194,
4/26/23,286 LEE AVE,0,0,1,0,TARAVAL,Ingleside,11,37.72319,-122.4541,
4/26/23,382 ELSIE ST,0,0,0,1,INGLESIDE,Holly Park,9,37.73828,-122.4205,
4/26/23,510 FOLSOM ST,0,1,0,0,SOUTHERN,South of Market,6,37.78708,-122.3948,
4/26/23,3266 CALIFORNIA ST,3,0,0,0,RICHMOND,Presidio Heights,2,37.78705,-122.4478,
4/26/23,994 CAPP ST,1,0,0,0,MISSION,Mission,9,37.75075,-122.4174,
4/26/23,Intersection of KING ST and BERRY ST,0,1,0,0,SOUTHERN,Mission Bay,6,37.77139,-122.398,
4/26/23,40 PRENTISS ST,0,0,0,8,INGLESIDE,Bernal Heights,9,37.7423,-122.4123,
4/26/23,355 KING ST,2,0,0,0,SOUTHERN,Mission Bay,6,37.77491,-122.3956,
4/26/23,2401 24TH ST,0,1,0,0,MISSION,Potrero Hill,10,37.75305,-122.4036,
4/26/23,1443 SAN BRUNO AVE,0,0,0,1,MISSION,Potrero Hill,10,37.75046,-122.404,
4/26/23,351 PRECITA AVE,0,0,0,2,INGLESIDE,Bernal Heights,9,37.74745,-122.4124,
4/26/23,Intersection of 6TH ST and HARRISON ST,0,1,0,0,SOUTHERN,South of Market,6,37.77727,-122.4042,
4/26/23,Intersection of 4TH ST and STILLMAN ST,2,1,0,0,SOUTHERN,South of Market,6,37.78009,-122.3985,
4/26/23,939 PERALTA AVE,0,0,0,3,INGLESIDE,Bernal Heights,9,37.73752,-122.4091,
4/26/23,4021 19TH AVE,0,0,0,2,TARAVAL,Merced Heights,11,37.71585,-122.4713,
4/26/23,3866 19TH AVE,0,0,1,2,TARAVAL,Stonestown,7,37.71845,-122.4734,
4/26/23,Intersection of BUCKINGHAM WAY and 19TH AVE,0,0,0,2,TARAVAL,Stonestown,7,37.7254,-122.4757,
4/26/23,200 STONECREST DR,1,0,0,0,TARAVAL,Stonestown,7,37.72678,-122.4743,
4/26/23,3323 SAN BRUNO AVE,0,0,0,2,INGLESIDE,Portola,10,37.72005,-122.4006,
4/26/23,3544 SAN BRUNO AVE,0,0,0,1,INGLESIDE,Portola,10,37.71724,-122.4,
4/26/23,3600 SAN BRUNO AVE,0,0,0,1,INGLESIDE,Portola,10,37.7164,-122.3999,
4/26/23,1293 PORTOLA DR,0,0,0,1,TARAVAL,St. Francis Wood,7,37.73991,-122.4636,
4/26/23,3723 SAN BRUNO AVE,0,0,0,1,INGLESIDE,Visitacion Valley,10,37.71508,-122.3995,
4/26/23,1225 PORTOLA DR,0,0,0,3,TARAVAL,St. Francis Wood,7,37.74013,-122.4616,
4/26/23,895 MANSELL ST,0,0,0,3,INGLESIDE,Portola,10,37.71921,-122.4099,
4/26/23,Intersection of LENOX WAY and ULLOA ST,0,1,0,0,TARAVAL,West Portal,7,37.7411,-122.4661,
4/26/23,452 2ND ST,4,0,0,0,SOUTHERN,Central Waterfront,6,37.78352,-122.3942,
4/26/23,Intersection of ESSEX ST and HARRISON ST,0,1,0,0,SOUTHERN,Rincon Hill,6,37.78514,-122.3942,
4/26/23,1246 ULLOA ST,0,0,0,2,TARAVAL,West Portal,7,37.74151,-122.4697,
4/26/23,650 SANTIAGO ST,0,0,0,1,TARAVAL,Golden Gate Heights,7,37.74517,-122.4745,
4/26/23,701 SHOTWELL ST,2,0,0,0,MISSION,Mission,9,37.75717,-122.4154,
4/26/23,1196 SANTIAGO ST,0,0,1,0,TARAVAL,Parkside,4,37.74479,-122.4801,
4/26/23,2335 24TH AVE,0,0,0,2,TARAVAL,Parkside,4,37.74411,-122.4811,
4/26/23,607 CLIPPER ST,0,0,0,1,MISSION,Diamond Heights,8,37.74861,-122.4385,
4/26/23,799 ALABAMA ST,0,1,0,0,MISSION,Mission,9,37.75916,-122.4115,
4/26/23,3001 19TH ST,0,1,0,0,MISSION,Mission,9,37.76034,-122.4122,
4/26/23,2298 HARRISON ST,4,0,0,1,MISSION,Mission,9,37.76065,-122.4128,
4/26/23,116 STILL ST,0,0,0,1,INGLESIDE,Mission Terrace,8,37.73182,-122.4311,
4/26/23,3259 19TH ST,1,0,0,0,MISSION,Mission,9,37.7604,-122.4162,
4/26/23,438 SHOTWELL ST,2,0,0,0,MISSION,Mission,9,37.76121,-122.416,
4/26/23,2301 MISSION ST,1,0,0,0,MISSION,Mission,9,37.76021,-122.4189,
4/26/23,4050 MISSION ST,0,0,0,2,INGLESIDE,St. Mary's Park,9,37.73228,-122.4281,
4/26/23,420 SHOTWELL ST,1,2,0,0,MISSION,Mission,9,37.76173,-122.416,
4/26/23,Intersection of 18TH ST and TREAT AVE,0,0,0,6,MISSION,Mission,9,37.7622,-122.4137,
4/26/23,475 HAMPSHIRE ST,3,0,0,0,MISSION,Mission,9,37.76345,-122.4084,
4/26/23,Intersection of MARIPOSA ST and YORK ST,0,0,0,1,MISSION,Mission,9,37.76308,-122.4091,
4/26/23,519 YORK ST,0,0,0,3,MISSION,Mission,9,37.76267,-122.4092,
4/26/23,2772 MARIPOSA ST,2,1,0,0,MISSION,Mission,9,37.7634,-122.4112,
4/26/23,2885 MARIPOSA ST,0,0,0,4,MISSION,Mission,9,37.76289,-122.4118,
4/26/23,3000 17TH ST,2,0,0,0,MISSION,Mission,9,37.76407,-122.4132,
4/26/23,400 TREAT AVE,1,1,0,2,MISSION,Mission,9,37.76346,-122.4137,
4/26/23,3202 17TH ST,0,0,0,1,MISSION,Mission,9,37.76358,-122.4176,
4/26/23,Intersection of 17TH ST and ALABAMA ST,1,0,0,0,MISSION,Mission,9,37.76433,-122.4123,
4/26/23,2501 17TH ST,2,0,0,0,MISSION,Mission,9,37.76414,-122.4085,
4/26/23,Intersection of 16TH ST and HAMPSHIRE ST,1,0,0,0,MISSION,Mission,9,37.76579,-122.4084,
4/26/23,Intersection of 16TH ST and FLORIDA ST,0,0,0,1,MISSION,Mission,9,37.7657,-122.4114,
4/26/23,1990 FOLSOM ST,2,0,0,0,MISSION,Mission,9,37.76556,-122.4153,
4/26/23,2840 16TH ST,1,0,0,1,MISSION,Mission,9,37.76538,-122.4161,
4/26/23,Intersection of 15TH ST and SHOTWELL ST,0,1,0,0,MISSION,Mission,9,37.76696,-122.4165,
4/26/23,1346 15TH ST,0,0,1,3,MISSION,Mission,9,37.76705,-122.4141,
4/26/23,Intersection of ALAMEDA ST and TREAT AVE,10,5,0,0,MISSION,Mission,9,37.76813,-122.4125,
4/26/23,Intersection of FLORIDA ST and END (2700 block of),0,1,0,0,MISSION,Mission,9,37.76819,-122.4119,
4/26/23,11 SHOTWELL ST,1,0,0,0,MISSION,Mission,9,37.76812,-122.4165,
4/26/23,1 TRAINOR ST,0,1,0,0,MISSION,Mission,9,37.76938,-122.4145,
4/26/23,590 10TH ST,2,0,0,0,SOUTHERN,South of Market,9,37.76909,-122.4086,
4/26/23,195 DIVISION ST,2,2,0,0,MISSION,Showplace Square,6,37.76913,-122.406,
4/26/23,Intersection of ALAMEDA ST and SAN BRUNO AVE,8,2,0,1,MISSION,Showplace Square,6,37.76826,-122.4056,
4/26/23,Intersection of 15TH ST and SAN BRUNO AVE,3,0,0,6,MISSION,Showplace Square,6,37.76706,-122.4056,
4/26/23,325 VERMONT ST,1,0,0,0,SOUTHERN,Potrero Hill,10,37.7655,-122.4046,
4/26/23,150 VERMONT ST,6,0,0,0,SOUTHERN,Showplace Square,6,37.76793,-122.4047,
4/26/23,Intersection of ALAMEDA ST and VERMONT ST,0,0,0,1,SOUTHERN,Showplace Square,6,37.7683,-122.4049,
4/26/23,2460 ALAMEDA ST,3,0,0,0,MISSION,Mission,9,37.76838,-122.4095,
4/26/23,324 HERMANN ST,1,0,0,0,PARK,Duboce Triangle,5,37.77026,-122.4304,
4/26/23,1555 GALVEZ AVE,0,0,2,1,BAYVIEW,Bayview,10,37.74011,-122.387,
4/26/23,399 CARGO WAY,0,1,0,0,BAYVIEW,India Basin,10,37.74352,-122.3825,
4/26/23,741 JERROLD AVE,0,0,0,1,BAYVIEW,Hunters Point,10,37.72962,-122.3733,
4/26/23,Intersection of EARL ST and KIRKWOOD AVE,0,0,0,1,BAYVIEW,Hunters Point,10,37.72847,-122.3733,
4/26/23,Intersection of CRISP RD and PALOU AVE,0,0,2,3,BAYVIEW,Hunters Point,10,37.72788,-122.3802,
4/26/23,1039 PALOU AVE,0,0,14,3,BAYVIEW,Hunters Point,10,37.72797,-122.3812,
4/26/23,1100 QUESADA AVE,0,0,0,1,BAYVIEW,Hunters Point,10,37.72709,-122.3804,
4/26/23,1330 GRIFFITH ST,0,0,2,4,BAYVIEW,Hunters Point,10,37.72663,-122.3806,
4/26/23,1028 REVERE AVE,0,3,4,4,BAYVIEW,Hunters Point,10,37.72567,-122.3788,
4/26/23,1166 SHAFTER AVE,0,0,0,3,BAYVIEW,Hunters Point,10,37.72643,-122.3826,
4/26/23,1541 GRIFFITH ST,0,0,3,2,BAYVIEW,Hunters Point,10,37.72537,-122.3817,
4/26/23,1190 THOMAS AVE,0,0,0,2,BAYVIEW,Hunters Point,10,37.726,-122.3835,
4/26/23,3080 OCEAN AVE,0,0,0,3,TARAVAL,Merced Manor,7,37.73258,-122.479,
4/26/23,1235 THOMAS AVE,0,0,2,4,BAYVIEW,Hunters Point,10,37.72657,-122.3846,
4/26/23,1250 UNDERWOOD AVE,0,0,5,4,BAYVIEW,Hunters Point,10,37.72622,-122.3855,
4/26/23,2000 INGALLS ST,0,0,2,2,BAYVIEW,Bayview,10,37.72665,-122.3863,
4/26/23,2990 22ND AVE,0,0,0,2,TARAVAL,Merced Manor,4,37.73287,-122.4779,
4/26/23,1245 VAN DYKE AVE,0,0,2,2,BAYVIEW,Hunters Point,10,37.72538,-122.3857,
4/26/23,700 SLOAT BLVD,0,0,0,1,TARAVAL,Parkside,4,37.73469,-122.4783,
4/26/23,500 EUCALYPTUS DR,0,0,0,1,TARAVAL,Merced Manor,7,37.73117,-122.4784,
4/26/23,1405 VAN DYKE AVE,1,0,0,0,BAYVIEW,Bayview,10,37.72709,-122.3888,
4/26/23,Intersection of SLOAT BLVD and GOLETA AVE,0,0,0,2,TARAVAL,Parkside,4,37.73448,-122.483,
4/26/23,1510 WALLACE AVE,0,1,6,1,BAYVIEW,Bayview,10,37.72675,-122.3895,
4/26/23,1400 WALLACE AVE,0,1,0,0,BAYVIEW,Bayview,10,37.72552,-122.3876,
4/26/23,84 WOODWARD ST,3,0,0,0,MISSION,Mission,9,37.76851,-122.4208,
4/26/23,39 JULIAN AVE,2,0,0,0,MISSION,Mission,9,37.76757,-122.4211,
4/26/23,1590 YOSEMITE AVE,0,0,0,1,BAYVIEW,Bayview,10,37.72634,-122.3906,
4/26/23,1658 YOSEMITE AVE,0,0,0,1,BAYVIEW,Bayview,10,37.72746,-122.3928,
4/26/23,4600 ULLOA ST,0,0,0,1,TARAVAL,Outer Sunset,4,37.73986,-122.5058,
4/26/23,2495 JENNINGS ST,0,0,0,1,BAYVIEW,Bayview,10,37.72498,-122.3904,
4/26/23,1430 BANCROFT AVE,0,2,2,3,BAYVIEW,Bayview,10,37.72398,-122.3896,
4/26/23,2501 JENNINGS ST,0,0,4,1,BAYVIEW,Bayview,10,37.72423,-122.3912,
4/26/23,2056 GREAT HWY,0,0,0,2,TARAVAL,Outer Sunset,4,37.74801,-122.5078,
4/26/23,1550 CARROLL AVE,1,0,0,1,BAYVIEW,Bayview,10,37.72438,-122.3924,
4/26/23,1762 GREAT HWY,0,0,0,1,TARAVAL,Outer Sunset,4,37.7535,-122.5085,
4/26/23,1686 GREAT HWY,0,0,0,3,TARAVAL,Outer Sunset,4,37.75495,-122.5088,
4/26/23,Intersection of CARROLL AVE and INGALLS ST,0,0,2,4,BAYVIEW,Bret Harte,10,37.72294,-122.3897,
4/26/23,1622 LA PLAYA ST,0,0,2,0,TARAVAL,Outer Sunset,4,37.75615,-122.5088,
4/26/23,1336 CARROLL AVE,0,1,8,3,BAYVIEW,Hunters Point,10,37.72224,-122.3885,
4/26/23,1340 DONNER AVE,0,0,6,3,BAYVIEW,Bret Harte,10,37.72175,-122.3893,
4/26/23,1578 GREAT HWY,0,0,3,1,TARAVAL,Outer Sunset,4,37.75691,-122.5089,
4/26/23,Intersection of DONNER AVE and JENNINGS ST,0,0,0,1,BAYVIEW,Bret Harte,10,37.72324,-122.392,
4/26/23,1418 GREAT HWY,0,0,0,7,TARAVAL,Outer Sunset,4,37.75984,-122.5094,
4/26/23,1375 EGBERT AVE,0,0,3,1,BAYVIEW,Bret Harte,10,37.72239,-122.3922,
4/26/23,1341 GREAT HWY,0,0,3,8,TARAVAL,Outer Sunset,4,37.76131,-122.5096,
4/26/23,1100 GILMAN AVE,0,2,3,2,BAYVIEW,Bret Harte,10,37.71957,-122.3898,
4/26/23,1225 GREAT HWY,0,0,3,8,TARAVAL,Outer Sunset,4,37.76341,-122.5102,
4/26/23,1225 LA PLAYA,0,0,0,1,TARAVAL,Outer Sunset,4,37.76368,-122.5094,
4/26/23,949 GILMAN AVE,0,0,0,1,BAYVIEW,Candlestick Point SRA,10,37.71737,-122.3868,
